date,language,visits
2023-12-13,Norwegian Bokmål,113
2023-12-13,Persian,111
2023-12-13,(other),109
2023-12-13,Czech,107
2023-12-13,Hungarian,102
2023-12-13,Romanian,86
2023-12-13,Hebrew,84
2023-12-13,Croatian,70
2023-12-13,Finnish,68
2023-12-13,Catalan,43
2023-12-13,Slovak,42
2023-12-13,Slovenian,41
2023-12-13,Serbian,31
2023-12-13,Lithuanian,30
2023-12-13,Bulgarian,29
2023-12-13,Hindi,26
2023-12-13,Latvian,19
2023-12-13,Estonian,13
2023-12-12,English,428960
2023-12-12,Chinese,16794
2023-12-12,Spanish,9338
2023-12-12,French,1590
2023-12-12,Portuguese,1385
2023-12-12,Russian,1292
2023-12-12,German,1168
2023-12-12,Japanese,1048
2023-12-12,Korean,844
2023-12-12,Italian,546
2023-12-12,Turkish,544
2023-12-12,Dutch,443
2023-12-12,Arabic,439
2023-12-12,Vietnamese,345
2023-12-12,Indonesian,306
2023-12-12,Polish,295
2023-12-12,Greek,230
2023-12-12,Swedish,199
2023-12-12,Thai,173
2023-12-12,Danish,149
2023-12-12,Ukrainian,136
2023-12-12,Czech,126
2023-12-12,Norwegian Bokmål,119
2023-12-12,Persian,113
2023-12-12,Romanian,107
2023-12-12,Hebrew,94
2023-12-12,Hungarian,88
2023-12-12,(other),79
2023-12-12,Finnish,70
2023-12-12,Croatian,67
2023-12-12,Catalan,55
2023-12-12,Slovak,51
2023-12-12,Bulgarian,44
2023-12-12,Hindi,39
2023-12-12,Slovenian,39
2023-12-12,Lithuanian,32
2023-12-12,Serbian,32
2023-12-12,Estonian,28
2023-12-12,Latvian,14
2023-12-11,English,440305
2023-12-11,Spanish,9320
2023-12-11,Chinese,4998
2023-12-11,French,1662
2023-12-11,Portuguese,1526
2023-12-11,Russian,1375
2023-12-11,German,1232
2023-12-11,Korean,1211
2023-12-11,Japanese,1170
2023-12-11,Italian,645
2023-12-11,Arabic,562
2023-12-11,Turkish,557
2023-12-11,Dutch,511
2023-12-11,Vietnamese,419
2023-12-11,Polish,330
2023-12-11,Indonesian,310
2023-12-11,Greek,231
2023-12-11,Swedish,200
2023-12-11,Thai,192
2023-12-11,Ukrainian,192
2023-12-11,(other),157
2023-12-11,Danish,150
2023-12-11,Czech,142
2023-12-11,Hungarian,125
2023-12-11,Persian,117
2023-12-11,Norwegian Bokmål,110
2023-12-11,Hebrew,101
2023-12-11,Romanian,92
2023-12-11,Finnish,63
2023-12-11,Croatian,58
2023-12-11,Catalan,56
2023-12-11,Slovak,51
2023-12-11,Bulgarian,48
2023-12-11,Hindi,45
2023-12-11,Serbian,41
2023-12-11,Estonian,32
2023-12-11,Lithuanian,28
2023-12-11,Slovenian,20
2023-12-11,Latvian,17
2023-12-11,Bengali,11
2023-12-10,English,263640
2023-12-10,Spanish,6036
2023-12-10,Chinese,4037
2023-12-10,French,1053
2023-12-10,Russian,1019
2023-12-10,German,907
2023-12-10,Japanese,784
2023-12-10,Portuguese,748
2023-12-10,Korean,689
2023-12-10,Arabic,604
2023-12-10,Turkish,414
2023-12-10,Italian,369
2023-12-10,Dutch,361
2023-12-10,Vietnamese,349
2023-12-10,Indonesian,278
2023-12-10,Polish,256
2023-12-10,Greek,180
2023-12-10,Thai,145
2023-12-10,Swedish,132
2023-12-10,Czech,128
2023-12-10,Persian,123
2023-12-10,Ukrainian,119
2023-12-10,Danish,116
2023-12-10,Hebrew,106
2023-12-10,Hungarian,96
2023-12-10,(other),89
2023-12-10,Norwegian Bokmål,86
2023-12-10,Romanian,74
2023-12-10,Finnish,60
2023-12-10,Slovak,51
2023-12-10,Croatian,48
2023-12-10,Catalan,37
2023-12-10,Hindi,35
2023-12-10,Bulgarian,32
2023-12-10,Serbian,29
