date,browser,os,visits
2023-12-19,Chrome,iOS,271350
2023-12-19,Chrome,Linux,144551
2023-12-19,Chrome,Chrome OS,120138
2023-12-19,Samsung Internet,Android,89336
2023-12-19,Firefox,Windows,73939
2023-12-19,Safari (in-app),iOS,69948
2023-12-19,Android Webview,Android,41668
2023-12-19,Firefox,Macintosh,17289
2023-12-19,Opera,Windows,10374
2023-12-19,Firefox,Android,8219
2023-12-19,Opera,Android,6980
2023-12-19,Amazon Silk,Android,6262
2023-12-19,Firefox,Linux,5734
2023-12-19,Edge,Android,4975
2023-12-19,Internet Explorer,Windows,3628
2023-12-19,Edge,Macintosh,2474
2023-12-19,Mozilla Compatible Agent,Macintosh,2427
2023-12-19,(not set),(not set),2090
